IBIO,GOOG/AMEX_IBIO,Ibio,Biotechnology,AMEX,2830
IBKC,GOOG/NASDAQ_IBKC,Iberiabank Corp.,Bank,NASDAQ,
IBKR,GOOG/NASDAQ_IBKR,Interactive Brokers Group,Financial Svcs. (Div.),NASDAQ,6100
IBM,GOOG/NYSE_IBM,International Business Machines Corp.,Computer & Peripherals,NYSE,3573
IBOC,GOOG/NASDAQ_IBOC,International Bancshares Corp.,Bank,NASDAQ,6000
ICAD,GOOG/NASDAQ_ICAD,Icad Inc.,Computers/Peripherals,NASDAQ,
ICCC,GOOG/NASDAQ_ICCC,Immucell Corp.,Drug,NASDAQ,2834
ICE,GOOG/NYSE_ICE,Intercontinentalexchange,Financial Svcs. (Div.),NYSE,6100
ICFI,GOOG/NASDAQ_ICFI,Icf International,Industrial Services,NASDAQ,7300
ICGE,GOOG/NASDAQ_ICGE,Internet Capital Group,Internet,NASDAQ,7370
ICI,GOOG/NYSE_ICI,Optimized Currency Carry ETN Ipath,Chemical (Diversified),NYSE,2813
ICLR,GOOG/NASDAQ_ICLR,Icon Plc,Medical Services,NASDAQ,8000
ICON,GOOG/NASDAQ_ICON,Iconix Brand Group,Electronics,NASDAQ,3670
ICPT,GOOG/NASDAQ_ICPT,InterCept Group Inc,Financial Svcs. (Div.),NASDAQ,6100
ICUI,GOOG/NASDAQ_ICUI,Icu Medical,Medical Supplies,NASDAQ,8060
IDA,GOOG/NYSE_IDA,Idacorp,Electric Utility (West),NYSE,4913
IDCC,GOOG/NASDAQ_IDCC,Interdigital,Wireless Networking,NASDAQ,7380
IDE,GOOG/NYSE_IDE,ING Infrastructure Industrial,Aerospace/Defense,NYSE,3720
IDG,GOOG/NYSE_IDG,ING Group N.V.,Industrial Services,NYSE,7300
IDI,GOOG/AMEX_IDI,Searchmedia Holdings,Advertising,AMEX,7310
IDIX,GOOG/NASDAQ_IDIX,Idenix Pharmaceuticals,Drug,NASDAQ,2834
IDN,GOOG/AMEX_IDN,Intellicheck Mobilisia,Computer & Peripherals,AMEX,3573
IDRA,GOOG/NASDAQ_IDRA,Idera Pharmaceuticals,Drug,NASDAQ,2834
IDSA,GOOG/NASDAQ_IDSA,Industrial Services Of America,Environmental,NASDAQ,4953
IDSY,GOOG/NASDAQ_IDSY,I.D. Systems,Telecom. Equipment,NASDAQ,4811
IDT,GOOG/NYSE_IDT,Idt Corp.,Telecom. Services,NYSE,4810
IDTI,GOOG/NASDAQ_IDTI,Integrated Device Technology,Semiconductor,NASDAQ,3674
IDXX,GOOG/NASDAQ_IDXX,Idexx Laboratories,Medical Supplies,NASDAQ,8060
IE.TO,YAHOO/TSX_IE_TO,Ivanhoe Energy Inc,Petroleum (Producing),TSX,1300
IEC,GOOG/AMEX_IEC,Iec Electronics,Electronics,AMEX,3670
IESC,GOOG/NASDAQ_IESC,Integrated Electrical Services,Building Materials,NASDAQ,3200
IEX,GOOG/NYSE_IEX,Idex Corp.,Machinery,NYSE,3500
IFF,GOOG/NYSE_IFF,Internationa Flavors & Fragrances,Chemical (Specialty),NYSE,2820
IFMI,GOOG/AMEX_IFMI,Institutional Financial Markets,R.E.I.T.,AMEX,6720
IFN,GOOG/NYSE_IFN,India Fund,Investment Co.,NYSE,6732
IFO,GOOG/AMEX_IFO,Spx Lasers,Retail (Special Lines),AMEX,5600
IFON,GOOG/NASDAQ_IFON,Infosonics Corp,Retail (Special Lines),NASDAQ,5600
IFSIA,GOOG/NASDAQ_IFSIA,Interface,Textile,NASDAQ,2200
IFT,GOOG/NYSE_IFT,Imperial Holdings,Financial Svcs. (Div.),NYSE,6100
IG,GOOG/AMEX_IG,Igi Laboratories,Diversified Co.,AMEX,
IGC,GOOG/AMEX_IGC,India Globalization Capital Inc.,Homebuilding,AMEX,1521
IGI,GOOG/NYSE_IGI,Western Asset Investment Grade Defined,Office Equip/Supplies,NYSE,
IGM.TO,YAHOO/TSX_IGM_TO,IGM Financial Inc.,Financial Svcs. (Div.),TSX,6100
IGOI,GOOG/NASDAQ_IGOI,Igo Inc,Computers/Peripherals,NASDAQ,3573
IGT,GOOG/NYSE_IGT,International Game Technology,Hotel/Gaming,NYSE,7000
IGTE,GOOG/NASDAQ_IGTE,Igate Corp.,Computer Software & Svcs,NASDAQ,3579
IHC,GOOG/NYSE_IHC,Independence Holding Company,Financial Svcs. (Div.),NYSE,6100
IHI,GOOG/NYSE_IHI,DJ US Medical Devices Ishares,Publishing,NYSE,2700
IHS,GOOG/NYSE_IHS,Ihs Inc.,Computer Software/Svcs,NYSE,3579
III,GOOG/NASDAQ_III,Information Services Group,Metal Fabricating,NASDAQ,3400
IIIN,GOOG/NASDAQ_IIIN,Insteel Industries,Metal Fabricating,NASDAQ,3400
IIJI,GOOG/NASDAQ_IIJI,Internet Initiative Japan,Internet,NASDAQ,7370
IILG,GOOG/NASDAQ_IILG,Interval Leisure Group,Industrial Services,NASDAQ,7300
IIN,GOOG/NASDAQ_IIN,Intricon Corp.,Machinery,NASDAQ,3500
IIVI,GOOG/NASDAQ_IIVI,Ii-Vi Inc.,Precision Instrument,NASDAQ,3800
IKAN,GOOG/NASDAQ_IKAN,Ikanos Communications,Semiconductor,NASDAQ,3674
IKNX,GOOG/NASDAQ_IKNX,Ikonics Corp.,Food Processing,NASDAQ,
IL,GOOG/NYSE_IL,Intralinks Holdings,Internet,NYSE,7370
ILMN,GOOG/NASDAQ_ILMN,Illumina,Drug,NASDAQ,2834
IM,GOOG/NYSE_IM,Ingram Micro Inc.,Computer & Peripherals,NYSE,3573
IMAX,GOOG/NYSE_IMAX,Imax Corp.,Entertainment,NYSE,7950
IMC,GOOG/NYSE_IMC,Invesco Insured Muni Trust,Food Processing,NYSE,2000
IMCB,GOOG/NASDAQ_IMCB,Intermountain Community Bncp,Bank,NASDAQ,6000
IMG.TO,YAHOO/TSX_IMG_TO,IAMGOLD Corp.,Precious Metals,TSX,1041
IMGN,GOOG/NASDAQ_IMGN,Immunogen,Drug,NASDAQ,2834
IMH,GOOG/AMEX_IMH,Impac Mortgage Holdings,R.E.I.T.,AMEX,6720
IMI,GOOG/NASDAQ_IMI,Intermolecular Inc.,Environmental,NASDAQ,4953
IMKTA,GOOG/NASDAQ_IMKTA,Ingles Markets Inc.,Grocery,NASDAQ,5400
IMMR,GOOG/NASDAQ_IMMR,Immersion Corp.,Computer & Peripherals,NASDAQ,3573
IMMU,GOOG/NASDAQ_IMMU,Immunomedics,Medical Services,NASDAQ,8000
IMMY,GOOG/NASDAQ_IMMY,Imprimis Pharmaceuticals Inc,Pharmacy Services,NASDAQ,5910
IMN,GOOG/NYSE_IMN,Imation Corp.,Electronics,NYSE,3670
IMN.TO,YAHOO/TSX_IMN_TO,Inmet Mining Corp.,Metals & Mining (Div.),TSX,1000
IMO,GOOG/AMEX_IMO,Imperial Oil Limited,Canadian Energy,AMEX,1299
IMPV,GOOG/NYSE_IMPV,Imperva Inc.,Financial Svcs. (Div.),NYSE,6100
IN,GOOG/NYSE_IN,Intermec Inc,Telecom. Services,NYSE,4810
INAP,GOOG/NASDAQ_INAP,Internap Network Services Corp.,Internet,NASDAQ,7370
INB,GOOG/NYSE_INB,Cohen & Steers Global Income Builder,Food Processing,NYSE,2000
INCB,GOOG/NASDAQ_INCB,Indiana Community Bancorp,Thrift,NASDAQ,6120
INCY,GOOG/NASDAQ_INCY,Incyte Corp.,Drug,NASDAQ,2834
INDB,GOOG/NASDAQ_INDB,Independent Bank,Bank,NASDAQ,6000
INFA,GOOG/NASDAQ_INFA,Informatica Corp.,Computer Software & Svcs,NASDAQ,3579
INFI,GOOG/NASDAQ_INFI,Infinity Pharmaceuticals,Drug,NASDAQ,2834
INFN,GOOG/NASDAQ_INFN,Infinera Corp.,Telecom. Equipment,NASDAQ,4811
INFU,GOOG/AMEX_INFU,Infusystems Holdings,Med Supp Non-Invasive,AMEX,3842
INFY,GOOG/NASDAQ_INFY,Infosys Limited,Computer Software & Svcs,NASDAQ,3579
INGR,GOOG/NYSE_INGR,Ingredion Inc,Computer & Peripherals,NYSE,3573
ININ,GOOG/NASDAQ_ININ,Interactive Intelligence,Computer Software & Svcs,NASDAQ,3579
INMD,GOOG/NASDAQ_INMD,Integramed America,Medical Services,NASDAQ,8000
INN,GOOG/NYSE_INN,Summit Hotel Properties,R.E.I.T.,NYSE,6720
INO,GOOG/AMEX_INO,Inovio Pharmaceuticals,Medical Supplies,AMEX,8060
INOC,GOOG/NASDAQ_INOC,Innotrac Corp.,Industrial Services,NASDAQ,7300
INOD,GOOG/NASDAQ_INOD,Innodata Isogen Inc,Computer Software & Svcs,NASDAQ,3579
INPH,GOOG/NASDAQ_INPH,Interphase Corp.,Computer & Peripherals,NASDAQ,3573
INS,GOOG/AMEX_INS,Intelligent Systems Corp.,Computer & Peripherals,AMEX,3573
INSM,GOOG/NASDAQ_INSM,Insmed,Drug,NASDAQ,2834
INT,GOOG/NYSE_INT,World Fuel Services Corp.,Industrial Services,NYSE,7300
INTC,GOOG/NASDAQ_INTC,Intel Corp.,Semiconductor,NASDAQ,3674
INTG,GOOG/NASDAQ_INTG,The Intergroup Corp.,R.E.I.T.,NASDAQ,6720
INTL,GOOG/NASDAQ_INTL,Intl Fcstone Inc,Computer & Peripherals,NASDAQ,3573
INTT,GOOG/NASDAQ_INTT,Intest Corp.,Electronics,NASDAQ,3670
INTU,GOOG/NASDAQ_INTU,Intuit Inc.,Computer Software & Svcs,NASDAQ,3579
INTX,GOOG/NASDAQ_INTX,Intersections,Industrial Services,NASDAQ,7300
INUV,GOOG/AMEX_INUV,Inuvo Inc,Internet,AMEX,7370
INVE,GOOG/NASDAQ_INVE,Identive Group,Computers/Peripherals,NASDAQ,3573
INVN,GOOG/NYSE_INVN,Invensense Inc.,Electronics,NYSE,3670
INWK,GOOG/NASDAQ_INWK,Innerworkings,Computer Software/Svcs,NASDAQ,3579
IO,GOOG/NYSE_IO,Ion Geophysical Corp.,Oilfield Services/Equip.,NYSE,3533
IOC,GOOG/NYSE_IOC,Interoil Corp,Petroleum (Producing),NYSE,1300
IOSP,GOOG/NASDAQ_IOSP,Innospec Inc.,Chemical (Specialty),NASDAQ,2820
IOT,GOOG/AMEX_IOT,Income Opportunity Realty Trust,R.E.I.T.,AMEX,6720
IP,GOOG/NYSE_IP,International Paper Company,Paper & Forest Products,NYSE,2600
IPAR,GOOG/NASDAQ_IPAR,Inter Parfums,Retail (Special Lines),NASDAQ,5600
IPAS,GOOG/NASDAQ_IPAS,Ipass Inc.,Internet,NASDAQ,7370
IPCC,GOOG/NASDAQ_IPCC,Infinity Property And Casualty Corp.,Insurance (Prop/Cas.),NASDAQ,6330
IPCI,GOOG/NASDAQ_IPCI,Intellipharmaceutics International Inc.,Biotechnology,NASDAQ,2830
IPCM,GOOG/NASDAQ_IPCM,Ipc The Hospitalist Company,Medical Services,NASDAQ,8000
IPG,GOOG/NYSE_IPG,Interpublic Group Of Companies,Advertising,NYSE,7310
IPGP,GOOG/NASDAQ_IPGP,Ipg Photonics Corp.,Electronics,NASDAQ,3670
IPHI,GOOG/NYSE_IPHI,Inphi Corp.,Semiconductor,NYSE,3674
IPHS,GOOG/NASDAQ_IPHS,Innophos Holdings,Chemical (Diversified),NASDAQ,2813
IPI,GOOG/NYSE_IPI,Intrepid Potash Inc,Computer Software/Svcs,NYSE,3579
IPK,GOOG/AMEX_IPK,SPDR S&P Technology Sector International,Industrial Services,AMEX,7300
IPS,GOOG/NYSE_IPS,SPDR S&P Cons Stapl Sector International,Steel (General),NYSE,3311
IPT,GOOG/AMEX_IPT,Iparty Corp.,Internet,AMEX,7370
IPXL,GOOG/NASDAQ_IPXL,Impax Laboratories,Drug,NASDAQ,2834
IQNT,GOOG/NASDAQ_IQNT,Neutral Tandem,Telecom. Services,NASDAQ,4890
IR,GOOG/NYSE_IR,Ingersoll-Rand Plc [Ireland],Machinery,NYSE,3500
IRBT,GOOG/NASDAQ_IRBT,Irobot Corp.,Industrial Services,NASDAQ,7300
IRDM,GOOG/NASDAQ_IRDM,Iridium Communications Inc,Financial Svcs. (Div.),NASDAQ,6100
IRF,GOOG/NYSE_IRF,International Rectifier Corp.,Semiconductor,NYSE,3674
IRG,GOOG/NASDAQ_IRG,Ignite Restaurant Group Inc.,Restaurant,NASDAQ,5812
IRIS,GOOG/NASDAQ_IRIS,Iris International,Medical Supplies,NASDAQ,8060
IRIX,GOOG/NASDAQ_IRIX,Iridex Corp.,Medical Supplies,NASDAQ,8060
IRM,GOOG/NYSE_IRM,Iron Mountain Inc.,Industrial Services,NYSE,7300
IROQ,GOOG/NASDAQ_IROQ,If Bancorp Inc.,Bank,NASDAQ,6000
IRWD,GOOG/NASDAQ_IRWD,Ironwood Pharmaceuticals,Drug,NASDAQ,2834
ISA.TO,YAHOO/TSX_ISA_TO,Isotechnika Inc,Drug,TSX,2834
ISBC,GOOG/NASDAQ_ISBC,Investors Bancorp,Thrift,NASDAQ,6120
ISCA,GOOG/NASDAQ_ISCA,International Speedway Corp.,Recreation,NASDAQ,7900
ISG,GOOG/NYSE_ISG,ING Group N.V.,Steel (Integrated),NYSE,3312
ISH,GOOG/NYSE_ISH,International Shipholding Corp.,Maritime,NYSE,4400
ISIG,GOOG/NASDAQ_ISIG,Insignia Systems,Industrial Services,NASDAQ,7300
ISIL,GOOG/NASDAQ_ISIL,Intersil Corp.,Semiconductor,NASDAQ,3674
ISIS,GOOG/NASDAQ_ISIS,Isis Pharmaceuticals,Biotechnology,NASDAQ,
ISLE,GOOG/NASDAQ_ISLE,Isle Of Capri Casinos,Hotel/Gaming,NASDAQ,7000
ISNS,GOOG/NASDAQ_ISNS,Image Sensing Systems,Precision Instrument,NASDAQ,3800
ISR,GOOG/AMEX_ISR,Isoray,Computers/Peripherals,AMEX,3573
ISRG,GOOG/NASDAQ_ISRG,Intuitive Surgical,Medical Supplies,NASDAQ,8060
ISRL,GOOG/NASDAQ_ISRL,Isramco,Petroleum (Producing),NASDAQ,1300
ISS,GOOG/NYSE_ISS,Isoftstone Holdings,IT Services,NYSE,7379
ISSC,GOOG/NASDAQ_ISSC,Innovative Solutions And Support,Aerospace/Defense,NASDAQ,3720
ISSI,GOOG/NASDAQ_ISSI,Integrated Silicon Solution,Semiconductor,NASDAQ,3674
IST,GOOG/NYSE_IST,SPDR S&P Telecom Sector International,Steel (Integrated),NYSE,3312
IT,GOOG/NYSE_IT,Gartner,Computer Software & Svcs,NYSE,3579
ITC,GOOG/NYSE_ITC,Itc Holdings,Electrical Equipment,NYSE,3600
ITG,GOOG/NYSE_ITG,Investment Technology Group,Financial Svcs. (Div.),NYSE,6100
ITI,GOOG/AMEX_ITI,Iteris,Precision Instrument,AMEX,3800
ITIC,GOOG/NASDAQ_ITIC,Investors Title Company,Financial Svcs. (Div.),NASDAQ,6100
ITMN,GOOG/NASDAQ_ITMN,Intermune,Drug,NASDAQ,2834
ITRI,GOOG/NASDAQ_ITRI,Itron,Computer Software & Svcs,NASDAQ,3579
ITRN,GOOG/NASDAQ_ITRN,Ituran Location And Control Ltd,Electronics,NASDAQ,3670
ITT,GOOG/NYSE_ITT,Itt Industries,Diversified Co.,NYSE,9913
ITW,GOOG/NYSE_ITW,Illinois Tool Works Inc.,Metal Fabricating,NYSE,3400
IVAC,GOOG/NASDAQ_IVAC,Intevac,Computer & Peripherals,NASDAQ,3573
IVC,GOOG/NYSE_IVC,Invacare Corp.,Medical Supplies,NYSE,8060
IVZ,GOOG/NYSE_IVZ,Invesco Plc,Financial Svcs. (Div.),NYSE,6100
IXYS,GOOG/NASDAQ_IXYS,Ixys Corp.,Semiconductor,NASDAQ,3674
JACK,GOOG/NASDAQ_JACK,Jack In The Box Inc.,Restaurant,NASDAQ,5812
JADE,GOOG/NASDAQ_JADE,Lj International,Apparel,NASDAQ,2300
JAG.TO,YAHOO/TSX_JAG_TO,Jaguar Mng (Canadian),Precious Metals,TSX,1041
JAH,GOOG/NYSE_JAH,Jarden Corp.,Packaging & Container,NYSE,
JAKK,GOOG/NASDAQ_JAKK,Jakks Pacific,Recreation,NASDAQ,7900
JAX,GOOG/NASDAQ_JAX,J. Alexander's Corp.,Restaurant,NASDAQ,5812
JAXB,GOOG/NASDAQ_JAXB,Jacksonville Bancorp,Bank,NASDAQ,6000
JAZZ,GOOG/NASDAQ_JAZZ,Jazz Pharmaceuticals,Drug,NASDAQ,2834
JBHT,GOOG/NASDAQ_JBHT,J.B. Hunt Transport Services,Trucking/Transp. Leasing,NASDAQ,4200
JBL,GOOG/NYSE_JBL,Jabil Circuit,Electronics,NYSE,3670
JBLU,GOOG/NASDAQ_JBLU,Jetblue Airways Corp.,Air Transport,NASDAQ,
JBSS,GOOG/NASDAQ_JBSS,John B. Sanfilippo & Son,Food Processing,NASDAQ,2000
JBT,GOOG/NYSE_JBT,John Bean Technologies Corp.,Machinery,NYSE,3500
JCDA,GOOG/NASDAQ_JCDA,Jacada Ltd,Computer Software & Svcs,NASDAQ,3579
JCI,GOOG/NYSE_JCI,Johnson Controls,Electrical Equipment,NYSE,3600
JCOM,GOOG/NASDAQ_JCOM,J2 Global Communications Inc,Internet,NASDAQ,7370
JCP,GOOG/NYSE_JCP,J.C. Penney Company Inc. Holding Company,Retail Store,NYSE,5300
JCS,GOOG/NASDAQ_JCS,Communications Systems,Telecom. Equipment,NASDAQ,4811
JCTCF,GOOG/NASDAQ_JCTCF,Jewett-Cameron Trading Company,Household Products,NASDAQ,2840
JDAS,GOOG/NASDAQ_JDAS,Jda Software Group,Computer Software & Svcs,NASDAQ,3579
JDSU,GOOG/NASDAQ_JDSU,Jds Uniphase Corp.,Electronics,NASDAQ,3670
JEC,GOOG/NYSE_JEC,Jacobs Engineering Group Inc.,Building Materials,NYSE,3200
JEF,GOOG/NYSE_JEF,Jefferies Group,Securities Brokerage,NYSE,6210
JEQ,GOOG/NYSE_JEQ,Japan Equity Fund,Investment Co. (Foreign),NYSE,6730
JFBI,GOOG/NASDAQ_JFBI,Jefferson Bancshares,Thrift,NASDAQ,6120
JHI,GOOG/NYSE_JHI,John Hancock Investors Trust,Investment Co.,NYSE,6730
JIVE,GOOG/NASDAQ_JIVE,Jive Software Inc.,Computer Software,NASDAQ,3579
JJSF,GOOG/NASDAQ_JJSF,J & J Snack Foods,Food Processing,NASDAQ,2000
JKHY,GOOG/NASDAQ_JKHY,Jack Henry & Associates,Computer Software & Svcs,NASDAQ,3579
JLL,GOOG/NYSE_JLL,Jones Lang Lasalle Inc.,Industrial Services,NYSE,7300
JMBA,GOOG/NASDAQ_JMBA,Jamba,Industrial Services,NASDAQ,7300
JMI,GOOG/NYSE_JMI,Javelin Mortgage Investment,Financial Svcs. (Div.),NYSE,6100
JMP,GOOG/NYSE_JMP,Jmp Group Inc,Financial Svcs. (Div.),NYSE,6100
JNJ,GOOG/NYSE_JNJ,Johnson & Johnson,Medical Supplies,NYSE,8060
JNPR,GOOG/NYSE_JNPR,Juniper Networks,Telecom. Equipment,NYSE,4811
JNS,GOOG/NYSE_JNS,Janus Capital Group Inc,Financial Svcs. (Div.),NYSE,
JNY,GOOG/NYSE_JNY,Jones Group,Apparel,NYSE,2300
JOB,GOOG/AMEX_JOB,General Employment Enterprises,Industrial Services,AMEX,7300
JOE,GOOG/NYSE_JOE,St. Joe Company,Homebuilding,NYSE,1521
JOEZ,GOOG/NASDAQ_JOEZ,Joe's Jeans Inc.,Retail (Special Lines),NASDAQ,5600
JOF,GOOG/NYSE_JOF,Japan Smaller Capitalization Fund Inc,Investment Co. (Foreign),NYSE,6730
JOSB,GOOG/NASDAQ_JOSB,Jos. A. Bank Clothiers,Apparel,NASDAQ,2300
JOUT,GOOG/NASDAQ_JOUT,Johnson Outdoors Inc.,Recreation,NASDAQ,7900
JOY,GOOG/NYSE_JOY,Joy Global Inc.,Coal,NYSE,1220
JPM,GOOG/NYSE_JPM,J P Morgan Chase & Co,Bank,NYSE,6000
JRCC,GOOG/NASDAQ_JRCC,James River Coal Company,Coal,NASDAQ,1220
JRJC,GOOG/NASDAQ_JRJC,China Finance Online Co. Limited,Internet,NASDAQ,7370
JRN,GOOG/NYSE_JRN,Journal Communications,Entertainment,NYSE,7950
JSDA,GOOG/NASDAQ_JSDA,Jones Soda Co.,Beverage (Soft Drink),NASDAQ,2087
JST,GOOG/NASDAQ_JST,Jinpan International Limited,Electrical Equipment,NASDAQ,3600
JVA,GOOG/NASDAQ_JVA,Coffee Holding Co.,Beverage (Soft Drink),NASDAQ,2087
JWN,GOOG/NYSE_JWN,Nordstrom,Retail Store,NYSE,5300
JXSB,GOOG/NASDAQ_JXSB,Jacksonville Bancorp Inc.,Thrift,NASDAQ,6120
K,GOOG/NYSE_K,Kellogg Company,Food Processing,NYSE,2000
KAI,GOOG/NYSE_KAI,Kadant Inc,Diversified Co.,NYSE,9913
KALU,GOOG/NASDAQ_KALU,Kaiser Aluminum Corp.,Metal Fabricating,NASDAQ,3400
KAMN,GOOG/NYSE_KAMN,Kaman Corp.,Diversified Co.,NYSE,9913
KAR,GOOG/NYSE_KAR,Kar Auction Services Inc,Retail (Special Lines),NYSE,5600
KBALB,GOOG/NASDAQ_KBALB,Kimball International,Furn./Home Furnishings,NASDAQ,2500
KBH,GOOG/NYSE_KBH,Kb Home,Homebuilding,NYSE,1521
KBR,GOOG/NYSE_KBR,Kbr,Diversified Co.,NYSE,9913
KBW,GOOG/NYSE_KBW,KBW Inc,Financial Svcs. (Div.),NYSE,6100
KBX,GOOG/AMEX_KBX,Kimber Resources Inc,Precious Metals,AMEX,1041
KCAP,GOOG/NASDAQ_KCAP,Kohlberg Capital Corp.,Financial Svcs. (Div.),NASDAQ,6100
KCG,GOOG/NYSE_KCG,Knight Capital Group,Securities Brokerage,NYSE,6210
KCLI,GOOG/NASDAQ_KCLI,Kansas City Life Insurance Company,Insurance (Life),NASDAQ,6310
KCP,GOOG/NYSE_KCP,Kenneth Cole Productions,Shoe,NYSE,3140
KDN,GOOG/NYSE_KDN,Kaydon Corp.,Machinery,NYSE,3500
KEG,GOOG/NYSE_KEG,Key Energy Services,Oilfield Services/Equip.,NYSE,3533
KELYA,GOOG/NASDAQ_KELYA,Kelly Services,Industrial Services,NASDAQ,7300
KELYB,GOOG/NASDAQ_KELYB,Kelly Services,Human Resources,NASDAQ,7363
KEM,GOOG/NYSE_KEM,Kemet Corp.,Electronics,NYSE,3670
KEP,GOOG/NYSE_KEP,Korea Electric Power Corp.,Utility (Foreign),NYSE,4914
KEQU,GOOG/NASDAQ_KEQU,Kewaunee Scientific Corp.,Office Equip & Supplies,NASDAQ,3570
KERX,GOOG/NASDAQ_KERX,Keryx Biopharmaceuticals,Biotechnology,NASDAQ,2830
KEX,GOOG/NYSE_KEX,Kirby Corp.,Maritime,NYSE,4400
KEY,GOOG/NYSE_KEY,Keycorp,Bank,NYSE,6000
KEYN,GOOG/NASDAQ_KEYN,Keynote Systems,Internet,NASDAQ,7370
KEYW,GOOG/NASDAQ_KEYW,The Keyw Holding Corp.,Industrial Services,NASDAQ,7300
KF,GOOG/NYSE_KF,Korea Fund,Investment Co. (Foreign),NYSE,6730
KFFB,GOOG/NASDAQ_KFFB,Kentucky First Federal Bancorp,Thrift,NASDAQ,6120
KFFG,GOOG/NASDAQ_KFFG,Kaiser Federal Financial Group,Thrift,NASDAQ,6120
KFN,GOOG/NYSE_KFN,Kkr Financial,Financial Svcs. (Div.),NYSE,6100
KFRC,GOOG/NASDAQ_KFRC,Kforce,Industrial Services,NASDAQ,7300
KFS,GOOG/NYSE_KFS,Kingsway Financial Services,Insurance (Prop/Cas.),NYSE,6330
KFT,GOOG/NASDAQ_KFT,Kraft Foods Inc.,Food Processing,NASDAQ,2000
KFY,GOOG/NYSE_KFY,Korn/Ferry International,Industrial Services,NYSE,7300
KGC,GOOG/NYSE_KGC,Kinross Gold Corp.,Metals & Mining (Div.),NYSE,1000
KGJI,GOOG/NASDAQ_KGJI,Kingold Jewelry Inc.,Internet,NASDAQ,7370
KGN,GOOG/AMEX_KGN,Keegan Resources Inc,Precious Metals,AMEX,1041
KH,GOOG/NYSE_KH,China Kanghui Holdings,Med Supp Invasive,NYSE,8060
KHI,GOOG/NYSE_KHI,Scudder High Income Trust,Investment Co.,NYSE,6730
KID,GOOG/NYSE_KID,Kid Brands,Retail (Special Lines),NYSE,5600
KIM,GOOG/NYSE_KIM,Kimco Realty Corp.,R.E.I.T.,NYSE,6720
KINS,GOOG/NASDAQ_KINS,Kingstone Companies Inc,Industrial Services,NASDAQ,7300
KIOR,GOOG/NASDAQ_KIOR,Kior Inc.,Power,NASDAQ,4900
KIPS,GOOG/NASDAQ_KIPS,Kips Bay Medical,Building Materials,NASDAQ,3200
KIRK,GOOG/NASDAQ_KIRK,Kirkland's,Furn/Home Furnishings,NASDAQ,
KITD,GOOG/NASDAQ_KITD,Kit Digital,Internet,NASDAQ,7370
KKD,GOOG/NYSE_KKD,Krispy Kreme Doughnuts,Restaurant,NYSE,5812
KKR,GOOG/NYSE_KKR,Kkr,Public/Private Equity,NYSE,6799
KLAC,GOOG/NASDAQ_KLAC,Kla-Tencor Corp.,Precision Instrument,NASDAQ,3800
KLIC,GOOG/NASDAQ_KLIC,Kulicke And Soffa Industries,Semiconductor Cap Equip,NASDAQ,3680
KMB,GOOG/NYSE_KMB,Kimberly-Clark Corp.,Household Products,NYSE,2840
KMG,GOOG/NYSE_KMG,Kmg Chemicals,Petroleum (Integrated),NYSE,2900
KMI,GOOG/NYSE_KMI,Kinder Morgan,Natural Gas (Diversified,NYSE,4929
KMP,GOOG/NYSE_KMP,Kinder Morgan Energy Partners L.P.,Natural Gas (Diversified,NYSE,4929
KMPR,GOOG/NYSE_KMPR,Unitrin,Financial Svcs. (Div.),NYSE,6100
KMT,GOOG/NYSE_KMT,Kennametal Inc.,Metal Fabricating,NYSE,3400
KMX,GOOG/NYSE_KMX,Carmax Inc,Retail Store,NYSE,
KND,GOOG/NYSE_KND,Kindred Healthcare,Medical Services,NYSE,8000
KNDI,GOOG/NASDAQ_KNDI,Kandi Technolgies,Auto & Truck,NASDAQ,3710
KNL,GOOG/NYSE_KNL,Knoll,Office Equip/Supplies,NYSE,3570
KNM,GOOG/NYSE_KNM,Konami Corp.,Foreign Electronics,NYSE,9975
KNR,GOOG/NYSE_KNR,Bristol Myers Squibb Company Co,Office Equip/Supplies,NYSE,3570
KNX,GOOG/NYSE_KNX,Knight Transportation,Trucking,NYSE,4200
KNXA,GOOG/NYSE_KNXA,Kenexa Corp.,Human Resources,NYSE,7363
KO,GOOG/NYSE_KO,Coca-Cola Company,Beverage (Soft Drink),NYSE,2087
KOG,GOOG/NYSE_KOG,Kodiak Oil,Petroleum (Producing),NYSE,1300
KONA,GOOG/NASDAQ_KONA,Kona Grill,Restaurant,NASDAQ,5812
KONE,GOOG/NASDAQ_KONE,Kingtone Wirelessinfo Solution,Wireless Networking,NASDAQ,7380
KONG,GOOG/NASDAQ_KONG,Kongzhong Corp.,Telecom. Services,NASDAQ,4810
KOOL,GOOG/NASDAQ_KOOL,Thermogenesis,Medical Supplies,NASDAQ,8060
KOP,GOOG/NYSE_KOP,Koppers Holdings Inc.,Diversified Co.,NYSE,9913
KOPN,GOOG/NASDAQ_KOPN,Kopin Corp.,Electrical Equipment,NASDAQ,3600
KORS,GOOG/NYSE_KORS,Michael Kors Holdings Limited,Apparel,NYSE,2300
KOS,GOOG/NYSE_KOS,Kosmos Energy Ltd.,Petroleum (Producing),NYSE,1300
KOSS,GOOG/NASDAQ_KOSS,Koss Corp.,Electrical Equipment,NASDAQ,3600
KR,GOOG/NYSE_KR,Kroger Company,Grocery,NYSE,5400
KRA,GOOG/NYSE_KRA,Kraton Performance Polymers Inc,Chemical (Specialty),NYSE,2820
